CoVIC ID,Isotype,Epitope Community (RBD),ADCP,mADCP,ADNP,mADNP,ADCD,ADNKA_CD107a,ADNKA_MIP-1b,FcgR2aR,FcgR3aV,FcgR2b,FcgR3b,FcRn,mFcR2b,mFcR3,mFcR4,(0.5 mg/mL) % survival,(1.5 mg/mL) % survival,IC50_WA1 (ng/mL),IC80_WA1 (ng/mL),IC50_UTMB (ng/mL),IC80_UTMB (ng/mL),IC90_UTMB (ng/mL),neut_cluster
45,IgG4,2.0,0.7971545828567409,-0.41021039156194683,-0.22348709134709657,-0.8059799975869593,0.12234762903344282,0.061908748249185394,-0.8147577888489167,0.7033434468068706,0.6999530800626599,0.7434486733357618,0.6295663803713576,0.06997240760384366,-0.4615972172546129,0.34628410417511685,0.3845638938090295,10.0,30.0,-0.5321565924576336,-0.47886894242846256,-0.09553552207863786,-0.2145459393684821,-0.2796279546460042,1
49,IgG4,2.0,0.6624813134565909,0.34573483487441936,-0.15712384273849778,-0.9027153601351042,0.5517917102744277,0.16402088881504012,-1.0059209956370168,0.7968023856269593,0.7745866456770696,0.8721307311573074,0.7433515524420611,-0.22351099895799206,-0.2007611288874237,0.03447173023731163,0.6545911243181325,,0.0,0.8689276577059557,0.7492809167006684,1.189635096436675,1.5235827605343268,1.6899970295208324,2
53,IgG1,,0.37040082165712795,0.9818049617783653,-0.43154668898346055,-0.853608186802589,0.17660423588618784,0.7709664661360218,0.5112990852284117,0.6500641121579299,0.6396697262843241,0.6702479731040131,0.6523461972753108,0.19687258154963416,-0.3918817335612355,0.2547624458074366,0.5597030502240989,,0.0,0.8176706721510295,0.7293512962245782,1.595791064262334,1.5138716995076222,1.436037100860625,2
55,IgG1,7.0,0.01911137633702257,0.2435390500429512,0.693467939858932,-0.18734661203189337,-0.24496785534106078,0.0764130379446577,0.4522695411806211,-0.3103531029156647,0.0005554230767408244,-0.9158901947906603,-0.41357070231705484,-1.4721092050558753,-0.574925908430661,-0.4994840942869555,-0.17874487985560059,,10.0,0.12228176515486218,-0.04781597475924055,0.2699667640099344,0.1695628185360547,0.10746107793280722,1
56,IgG1,7.0,0.6776404487873244,-0.7157091982844188,-0.40110204493599977,0.7179511750625549,-0.13509911960880977,-0.03808029530611082,0.6558361689994474,0.6471503245802305,0.5300289883508811,0.5114259655960027,0.49486896624426946,-0.3370527061138781,-0.4924142206649391,0.49213371941514883,0.4357065764262162,,0.0,-0.5321565924576336,-0.5261883475241015,-0.10366478934530375,-0.1608474598764166,-0.19176384438245836,1
62,IgG1,7.0,0.8688641054118829,0.4678665712088397,0.1484964025795023,1.325860592350427,-0.04265722013344627,0.24583713577150013,0.5879286868824423,0.5704388192466295,0.5088002274031878,0.6779814563075216,0.6761671139934865,0.4514110838162268,-0.19612218786256883,0.6275695924141441,0.7939230617105726,,0.0,-0.28981148388508127,-0.47886894242846256,0.14331973775065895,0.159505358170803,0.16584019203442293,1
67,IgG1,2.0,1.28999024149954,0.37080175266042126,0.08116551776275442,1.2523562772616466,-0.018353676142981674,0.42948643463978176,0.4155400784925401,1.0243795648393068,1.0161600912099922,1.182725923998812,1.1298658410848967,1.1451922315051681,1.7281888953115256,1.4446203911986848,1.206015057238298,0.0,0.0,2.0689371761218074,2.1150653144225884,1.1400922355313021,1.1068513694318036,1.0656513481647745,2
68,IgG1,2.0,-0.5166851804827749,-0.8422304976461764,-0.6470857586279581,0.9923646018745866,-0.6311355075548407,0.1744534686626345,-0.3012391507704144,0.7004579745613654,0.6481302900979237,0.7575092588571244,0.5699576127926902,-0.4966665041485368,-0.4136679035633033,0.21408631122704272,0.4711345533040216,0.0,,-0.7745017018352388,-1.2157588580691343,-0.33072209204615094,-0.46088272152490906,-0.5268517795679534,3
74,IgG1,3.0,1.2527299502948162,1.1541186322499897,1.3026182686748184,0.03067612401169721,1.1256412065573305,0.2743660753285083,0.7239895628449227,1.0341256259232472,1.0201976097613592,1.2024516549835242,1.1932685342541678,1.3064260232680998,2.345880893966625,1.240625587621951,1.2890333088799528,0.0,0.0,0.7487347849260728,1.0157423710800526,1.0354815612841475,1.1235743709913477,1.1523338133579093,2
78,IgG1,5.0,1.287349273923378,-0.7886185997387419,-0.10701486429217018,-0.095605638774749,0.4406219348429185,0.26122142581840907,0.15854015516918857,0.8677130891971729,0.8756595618762474,1.0091255454260593,1.0663398337133523,1.2297969007817102,2.230917405550354,1.5954522746503075,1.3035348824591588,20.0,100.0,0.09429642650852378,0.12524117649007527,-0.43613516007728975,0.5186332665561665,1.069965244874985,1
81,IgG1,3.0,1.255611396159497,2.189473948696208,1.4363300093485896,-0.3425385835938858,1.3638604043807283,0.38635126934800695,-0.4010263946740948,1.104275992796295,1.0814324454072608,1.2819098415513572,1.2364998177487267,1.3083785518054627,2.4580958778437503,1.607071253442831,1.330293105447826,0.0,,0.8356043513675476,1.0667138434157943,1.46362179141289,1.6459015040425662,1.720323767720494,2
83,,7.0,0.8147428836696239,-0.5293429133904326,-0.6050036615090433,-1.082822113691583,-0.6958555758925928,0.3440231746297279,0.3260954544231981,-1.2873473006354819,-1.2788485658573454,-1.347697445888599,-0.8798091902880465,-1.6158520942889214,-0.5801883972542153,-0.5109930662499094,-0.6284005839368967,20.0,0.0,0.8320904518917726,0.9038697659073144,1.2356084468183783,1.0281105211261339,0.8854629502765746,2
91,IgG1,4.0,-0.1977237877081275,0.14055138884604268,-0.6172911803542874,-1.1607338522269541,-0.7167647444702986,0.033842689946460794,1.0138737191829208,0.1377718612987101,0.08725119926248381,-0.24016857863004462,-0.29110787643988584,-0.9671506264253118,-0.5664020929947636,-0.20612951899783188,-0.18087802913884718,0.0,,0.690327650875773,1.0954695732034854,2.1995721945617484,1.9440340124978701,1.7553941797015862,2
93,IgG2,1.0,0.7368226833736686,1.6677806624326368,0.08255369807604541,-1.036528866167364,-0.09271786407848648,0.0005640026240140883,-0.5873564234916028,0.6369155200366033,0.7092901557463837,0.7898340694725048,0.6884155197132394,0.622899415820317,0.0014901213163124993,0.6454808083016783,0.5702556468679264,0.0,0.0,2.7660732132215697,2.3728067210825534,-0.25829523110257147,-0.40703584950970895,-0.4867641958718974,1
94,IgG1,4.0,0.47441188040789195,0.705126787836368,-0.5731537589278147,-1.1436305743611008,-0.7996710946739444,0.27326450744275316,-0.24836075632132623,0.564144791626637,0.46261418064708415,0.6882232358303709,0.527590580991768,0.14039691130801654,-0.17020302192627632,-0.04856422813494867,0.5597482554995467,0.0,90.0,-0.28981148388508127,-0.47886894242846256,-0.16215478581136905,-0.2666748813908575,-0.3220587269145203,1
95,IgG1,4.0,-0.16223182995504112,0.5378181885016519,-0.5553020046045372,-0.9873707118278882,-0.9507985890531733,0.1281538259738929,-0.4197577031220071,-0.986563347451673,-0.9526820200154881,-1.2644973871454623,-0.8698909819197896,-1.597971503389715,-0.5816339063249156,-0.6557757176971059,-0.6496542600469,70.0,,-1.1516860177309516,-1.2157588580691343,-0.02189992578456065,0.12292023899308462,0.20451917450099702,3
96,IgG1,5.0,0.3034142491336544,0.37745819468897446,-0.14861393212656587,1.1120205245285106,0.6037870455228189,0.0981652360578495,1.1137266338914162,0.9985100342243218,1.0172588321318994,1.1725346110700408,1.1171276122582865,0.9638932936179062,1.2602267690151228,1.103916857081608,0.9978055878723945,100.0,,-1.1728822097601048,-0.5808145920242676,-0.3421729017299447,-0.1632564586007103,-0.05469927834340658,3
98,IgG1,3.0,1.209676615532075,2.4205894743647116,1.7211016151876208,1.2202444145966604,1.3929636468289561,0.46565236273097155,0.8136502533234676,1.0214019199899385,1.0827186854185444,1.22209356027028,1.244943226253199,1.2910618506907545,2.170063181954457,1.6690343327075392,1.3237713628259093,0.0,10.0,0.2360592275245236,0.26892549986244785,0.33233376868745396,0.214581583198204,0.14080152507759763,1
99,IgG1,2.0,1.2982398975697955,0.40913401445068637,0.47362490069604013,0.9399136528866731,0.19803875335105095,0.10528847578639221,0.19329965152557838,1.0588707784615092,1.0417902919943798,1.2171644354612534,1.213704773265296,1.2817954564916347,2.375224261697745,1.980752946493393,1.3690543955559924,0.0,10.0,-1.1728822097601048,-1.619539207996062,-0.18694537215165094,-0.2283969110472178,-0.24694345627060788,3
100,IgG1,2.0,1.2896760964735061,-0.2162044370472233,0.1605852849038315,0.26858718121972264,-0.07720698796120108,0.16632828633762622,-0.002006634871373927,0.854561993814037,0.8439442354149216,0.9537518960705982,0.9400283919929864,0.936809826961231,0.7958428683192068,-1.5081278556588604,0.831039275531162,60.0,80.0,-0.7745017018352388,-0.8264445633605148,-0.8252194012637307,-0.925573150441365,-0.9662290251337012,3
101,IgG1,4.0,1.2280300124993668,0.7034322648023821,0.5022735872577765,-0.01643395482797569,0.4094971451810571,0.1641351710560355,0.5151340985523615,1.0677602098342927,1.0062883014151518,1.183057739318893,1.1902709802934526,1.119052920226576,1.6288558064197216,0.997627908081933,1.2277014194617395,60.0,90.0,-0.14804868286908154,-0.13687405281548184,-0.12126803691935335,-0.05506075523159159,-0.014385503579770777,1
102,,2.0,0.6904241041653515,-0.42599341683015346,-0.34149853847848793,-0.5109125676369466,-1.0348153842117158,-0.03300688596746762,0.11917847585304177,1.0818131963910298,0.46595663526066955,1.1562744462170313,-0.8794131870389705,1.310322886291547,-0.5747994043847001,-2.844923994815814,-0.7744505185603109,0.0,10.0,-1.1728822097601048,-1.619539207996062,-1.7174812476036125,-1.3578752593156949,-1.1223461416212996,3
106,IgG1,2.0,1.0241685574875041,0.2273139245389162,0.26746251339236915,0.07890736455449261,-0.5757863010780817,0.053862720496568796,-0.20307221716507542,0.8568794101901444,0.8146999397498702,1.0592640387723649,1.0679628710104572,1.1180936234621521,1.8748888923462792,1.348324804898556,1.1533680793674965,80.0,,-1.1728822097601048,-0.970128885916922,-1.9173581214281565,-2.042187710173443,-2.0738356776167493,3
107,IgG1,2.0,0.40736849385334356,-0.37719039200088095,-0.37600067107704777,-1.103345785665201,-1.0833346807058895,-0.03254453896947112,-0.5361646435581415,1.0639108075228967,0.6967857555554774,1.189601518083253,-0.8789655765230259,1.252618309362684,-0.5743263544444963,-2.6813578524904282,-0.46144824515458543,30.0,,-1.1728822097601048,-1.2157588580691343,-0.7815711410812222,-0.9479173748537978,-1.025665678717982,3
108,IgG1,2.0,-1.5874879550951175,-0.05306456297061701,-0.6703214600888279,-1.0586368490703622,-0.7138565058772101,0.25786243764813704,-0.10132881902839613,-1.3105508961526113,-1.2819185922613265,-1.3457678851445263,-0.8806247364663086,-1.6066813788304186,-0.5824961550559029,-0.676572197713723,-0.5069859773684234,30.0,,-0.5321565924576336,-0.6454237256933172,-0.6840287955999669,-0.7246466352086754,-0.7335016560063343,3
111,IgG1,2.0,-0.7109661208306597,0.5859036903281496,-0.6138303917308607,-1.2018456134062125,-1.083474542277622,0.14314071247731072,-0.4027381417276966,-1.2573198473358196,-1.166832809317745,-1.3357157320745916,-0.8654512071464944,-1.5210889043253073,-0.5815920103171277,-0.6858498369284455,-0.9144343342953856,0.0,,0.1723141257821542,0.0011402424646747519,-0.2789882523979882,-0.46039651575441815,-0.5586103525982244,1
112,IgG1,2.0,0.29516420752163236,0.4481139272562282,-0.5253337018066717,-0.9325517200344646,-0.691864981718101,0.05454150866326139,-1.4796559313505502,0.6503471014801346,0.6318760067742868,0.654728143224167,0.6205816120584551,-0.5545406984853359,-0.5116728084519053,-0.18731003881151617,0.4256511165710613,10.0,,-0.39039379144163366,-0.28055837537188927,-0.6873252229056112,-0.8183951083907373,-0.8791674357999907,3
116,IgG1,5.0,-0.22495024105669081,0.5238101664182383,-0.40880413266807036,-0.8401521927750477,-0.9831009558642195,-0.23597427201212673,-1.2194235232540593,0.4436795633527959,-0.36043194051296357,0.7137337306340387,-0.8803232781571999,1.0344477318146859,-0.5778517831695481,-1.5922005018010228,-0.9202377549588555,30.0,90.0,-0.5321565924576336,-0.6454237256933172,-0.3809146712652492,-0.5109017584214869,-0.5771569005881434,3
